Frame,T,Ngrid,x_center,y_center,cell_number,number_density,mean_velocity_X,mean_velocity_Y,mean_area
3.0,1800.6406860351562,18.0,695.0046636930816,862.5740204939387,18.0,0.0018282980308722337,-0.0021230033990629893,-0.0004311694252156129,521.6235595808721
3.0,1800.6406860351562,19.0,794.227755774175,862.5740204939387,21.0,0.0021330143693509395,-0.0020212462113251297,-6.258396531592186e-05,478.0490251104494
3.0,1800.6406860351562,20.0,893.4508478552683,862.5740204939387,18.0,0.0018282980308722337,-0.002877946341081656,0.00042342889558791443,563.134213638325
3.0,1800.6406860351562,21.0,992.6739399363616,862.5740204939387,17.0,0.0017267259180459985,-0.0014170526086372268,-0.0009527145137508635,475.05187665390247
3.0,1800.6406860351562,22.0,1091.8970320174549,862.5740204939387,18.0,0.0018282980308722337,-0.0019475889385493187,9.796296470880737e-05,555.8343474173084
3.0,1800.6406860351562,23.0,1191.1201240985483,862.5740204939387,18.0,0.0018282980308722337,-0.0007451643118358601,-0.0008002615066712018,548.276286571111
3.0,1800.6406860351562,24.0,99.66611120652131,763.3509284128454,22.0,0.0022345864821771747,-0.002661324093250068,0.0003490030952220601,433.3988829246193
3.0,1800.6406860351562,25.0,198.8892032876147,763.3509284128454,22.0,0.0022345864821771747,-0.001612245287970064,-0.0003346896836657549,430.7966651939765
3.0,1800.6406860351562,26.0,298.11229536870803,763.3509284128454,17.0,0.0017267259180459985,-0.0006571337076605167,0.00013063537381608007,532.2758137694752
3.0,1800.6406860351562,27.0,397.33538744980143,763.3509284128454,29.0,0.002945591271960821,-0.0012771866544985823,1.8513015668395276e-05,390.4704026395788
3.0,1800.6406860351562,28.0,496.5584795308948,763.3509284128454,22.0,0.0022345864821771747,-0.0014784885257694766,0.0009581236900208003,441.877695677969
3.0,1800.6406860351562,29.0,595.7815716119882,763.3509284128454,20.0,0.0020314422565247043,-0.0007418490747691556,0.0010354852516256585,465.6164509314587
3.0,1800.6406860351562,30.0,695.0046636930816,763.3509284128454,23.0,0.00233615859500341,-0.0010434773137466332,0.00034331964343530186,426.00888516268907
3.0,1800.6406860351562,31.0,794.227755774175,763.3509284128454,22.0,0.0022345864821771747,-0.0011884301036289738,-0.0015059041242977923,433.0532008644602
3.0,1800.6406860351562,32.0,893.4508478552683,763.3509284128454,15.0,0.0015235816923935281,-0.004039552747355394,-0.00011655207517372708,585.6699099688652
3.0,1800.6406860351562,33.0,992.6739399363616,763.3509284128454,18.0,0.0018282980308722337,-0.002640501711385003,0.0007421014984433326,567.5352583857225
3.0,1800.6406860351562,34.0,1091.8970320174549,763.3509284128454,19.0,0.001929870143698469,-0.0012400370537691428,-0.0002716237642497054,535.519124863322
3.0,1800.6406860351562,35.0,1191.1201240985483,763.3509284128454,14.0,0.001422009579567293,-0.0012475015700565675,0.0014468128583977184,639.1222330997706
3.0,1800.6406860351562,36.0,99.66611120652131,664.127836331752,21.0,0.0021330143693509395,-0.0025134673785113283,0.00021131548287114566,497.3935029372958
3.0,1800.6406860351562,37.0,198.8892032876147,664.127836331752,23.0,0.00233615859500341,-0.0016195340353627739,-0.0003601815757628728,452.37841449092156
3.0,1800.6406860351562,38.0,298.11229536870803,664.127836331752,17.0,0.0017267259180459985,-0.001516567771707789,-0.0027162662258005186,549.4864875816503
3.0,1800.6406860351562,39.0,397.33538744980143,664.127836331752,22.0,0.0022345864821771747,-0.0009336389675916374,-0.0001590658150795094,462.84907399429517
3.0,1800.6406860351562,40.0,496.5584795308948,664.127836331752,20.0,0.0020314422565247043,-0.0007983812134063104,0.000543665635717023,498.99397429572093
3.0,1800.6406860351562,41.0,595.7815716119882,664.127836331752,24.0,0.002437730707829645,-0.0005669994261544533,0.0018170387949173073,435.9498884982019
3.0,1800.6406860351562,42.0,695.0046636930816,664.127836331752,21.0,0.0021330143693509395,-0.0009637053335128003,0.001640232916378124,450.2746604303023
3.0,1800.6406860351562,43.0,794.227755774175,664.127836331752,28.0,0.002844019159134586,-0.0015837583735748592,0.0009050115198275969,373.4827167949988
3.0,1800.6406860351562,44.0,893.4508478552683,664.127836331752,22.0,0.0022345864821771747,-0.0032332246422476533,0.0022809624574172227,468.17833908841624
3.0,1800.6406860351562,45.0,992.6739399363616,664.127836331752,22.0,0.0022345864821771747,-0.0018733123444801937,0.0009697837416948362,476.4074925760955
3.0,1800.6406860351562,46.0,1091.8970320174549,664.127836331752,16.0,0.0016251538052197633,-0.0034601057255004243,-0.0006958865904504957,623.6896553326819
3.0,1800.6406860351562,47.0,1191.1201240985483,664.127836331752,21.0,0.0021330143693509395,-0.0025938316641119998,-0.001388363059811813,480.28224095941454
3.0,1800.6406860351562,48.0,99.66611120652131,564.9047442506586,15.0,0.0015235816923935281,-0.0008683074078437453,0.0007534610547550661,610.3157605542907
3.0,1800.6406860351562,49.0,198.8892032876147,564.9047442506586,19.0,0.001929870143698469,-0.0014306980165261789,-0.0004156406546877995,492.3129104084507
3.0,1800.6406860351562,50.0,298.11229536870803,564.9047442506586,20.0,0.0020314422565247043,-0.0029785052454370043,-0.001121452489870036,516.4326740028083
3.0,1800.6406860351562,51.0,397.33538744980143,564.9047442506586,17.0,0.0017267259180459985,-0.002651932591296301,-0.00012857046158696326,604.2002758812953
3.0,1800.6406860351562,52.0,496.5584795308948,564.9047442506586,18.0,0.0018282980308722337,-0.001742581893257921,-0.0005446913424353836,503.057018806518
3.0,1800.6406860351562,53.0,595.7815716119882,564.9047442506586,18.0,0.0018282980308722337,-0.0011167479707087104,0.0007514135325735437,499.7004886791697
3.0,1800.6406860351562,54.0,695.0046636930816,564.9047442506586,17.0,0.0017267259180459985,-0.0013161770403449168,0.0006437259412761378,587.3872494062966
3.0,1800.6406860351562,55.0,794.227755774175,564.9047442506586,18.0,0.0018282980308722337,-0.0021169766632280758,0.001259076134513797,515.6029303664326
3.0,1800.6406860351562,56.0,893.4508478552683,564.9047442506586,15.0,0.0015235816923935281,-0.0029166761496079415,0.00015970888394608966,608.8370095191652
3.0,1800.6406860351562,57.0,992.6739399363616,564.9047442506586,16.0,0.0016251538052197633,-0.003964654312070813,0.0003422598510754802,595.1576822353047
3.0,1800.6406860351562,58.0,1091.8970320174549,564.9047442506586,19.0,0.001929870143698469,-0.00335483881555003,-0.0006339118365102664,525.8794470629165
3.0,1800.6406860351562,59.0,1191.1201240985483,564.9047442506586,20.0,0.0020314422565247043,-0.0023749359000460797,-0.0026906614018167426,476.59089611356904
3.0,1800.6406860351562,60.0,99.66611120652131,465.6816521695652,14.0,0.001422009579567293,2.0366919457485712e-05,0.002745959859974071,698.3326316898994
3.0,1800.6406860351562,61.0,198.8892032876147,465.6816521695652,17.0,0.0017267259180459985,0.00010452919743987661,-0.0008973898278972198,496.11475904497627
3.0,1800.6406860351562,62.0,298.11229536870803,465.6816521695652,23.0,0.00233615859500341,-0.0019917451874975826,-0.0011962550678438694,441.88020062043387
3.0,1800.6406860351562,63.0,397.33538744980143,465.6816521695652,16.0,0.0016251538052197633,-0.0028826406429868752,-0.0008685778589709692,545.5931162901143
3.0,1800.6406860351562,64.0,496.5584795308948,465.6816521695652,19.0,0.001929870143698469,-0.0027319543247175744,-0.0003852703277761764,583.1060002793917
3.0,1800.6406860351562,65.0,595.7815716119882,465.6816521695652,24.0,0.002437730707829645,-0.001859708873388359,0.0002856450339737003,437.446243712317
3.0,1800.6406860351562,66.0,695.0046636930816,465.6816521695652,17.0,0.0017267259180459985,-0.0011004007708879779,0.0011205796761220093,572.5003272207471
3.0,1800.6406860351562,67.0,794.227755774175,465.6816521695652,18.0,0.0018282980308722337,-0.0014626517124921596,0.0006835150583386942,543.2766997380676
3.0,1800.6406860351562,68.0,893.4508478552683,465.6816521695652,18.0,0.0018282980308722337,-0.002809142167342735,0.00024313822222630686,592.5331925509397
3.0,1800.6406860351562,69.0,992.6739399363616,465.6816521695652,17.0,0.0017267259180459985,-0.0019912480859634297,0.0002846336645907738,591.6868112395191
3.0,1800.6406860351562,70.0,1091.8970320174549,465.6816521695652,14.0,0.001422009579567293,-0.0030565242406312156,-0.0009389305632890847,605.9559598833831
3.0,1800.6406860351562,71.0,1191.1201240985483,465.6816521695652,19.0,0.001929870143698469,-0.0012751385377041632,-0.0009320758814356439,524.2561564529296
3.0,1800.6406860351562,72.0,99.66611120652131,366.45856008847176,18.0,0.0018282980308722337,0.00017155687204465175,2.4337919976894626e-05,587.3575639280003
3.0,1800.6406860351562,73.0,198.8892032876147,366.45856008847176,18.0,0.0018282980308722337,-0.000834717017092504,-0.001020105837088963,544.0278113749569
3.0,1800.6406860351562,74.0,298.11229536870803,366.45856008847176,21.0,0.0021330143693509395,-0.001669331988931402,-0.0016212371187523482,475.2625350646687
3.0,1800.6406860351562,75.0,397.33538744980143,366.45856008847176,16.0,0.0016251538052197633,-0.0025648696350033086,-0.0006098772397307023,589.1370530208649
3.0,1800.6406860351562,76.0,496.5584795308948,366.45856008847176,18.0,0.0018282980308722337,-0.0033194391947305437,-4.236467566840671e-05,463.17768533543403
3.0,1800.6406860351562,77.0,595.7815716119882,366.45856008847176,20.0,0.0020314422565247043,-0.0036336980526277657,0.001119584655501792,564.8300828809889
3.0,1800.6406860351562,78.0,695.0046636930816,366.45856008847176,24.0,0.002437730707829645,-0.0017096467724122646,-0.0011425724823512623,396.3932983085936
3.0,1800.6406860351562,79.0,794.227755774175,366.45856008847176,22.0,0.0022345864821771747,-0.0009897694074438243,4.817208329796281e-05,440.3029218483549
3.0,1800.6406860351562,80.0,893.4508478552683,366.45856008847176,20.0,0.0020314422565247043,-0.002026291012966875,-5.8672231232699956e-05,479.6962732873325
3.0,1800.6406860351562,81.0,992.6739399363616,366.45856008847176,22.0,0.0022345864821771747,-0.0023755895447209376,0.001132357023522594,480.76692744588104
3.0,1800.6406860351562,82.0,1091.8970320174549,366.45856008847176,19.0,0.001929870143698469,-0.002302339008125568,-0.00044745979561342897,532.2614252145113
3.0,1800.6406860351562,83.0,1191.1201240985483,366.45856008847176,21.0,0.0021330143693509395,-0.0016748322844271437,-0.0009411615752714977,454.96240180695895
3.0,1800.6406860351562,84.0,99.66611120652131,267.2354680073784,18.0,0.0018282980308722337,-0.0007360710946327412,-0.0008131263295935237,523.9121028495189
3.0,1800.6406860351562,85.0,198.8892032876147,267.2354680073784,18.0,0.0018282980308722337,-0.0007154085006759887,-0.001078708233305195,525.2148120947485
3.0,1800.6406860351562,86.0,298.11229536870803,267.2354680073784,21.0,0.0021330143693509395,-0.0013804733522966013,-0.0015474581242399582,498.0071343192186
3.0,1800.6406860351562,87.0,397.33538744980143,267.2354680073784,15.0,0.0015235816923935281,-0.0025270081486496276,-0.0007749142623944249,549.8982182620185
3.0,1800.6406860351562,88.0,496.5584795308948,267.2354680073784,17.0,0.0017267259180459985,-0.004109612495261101,0.0006128732416631041,614.5266801686007
3.0,1800.6406860351562,89.0,595.7815716119882,267.2354680073784,15.0,0.0015235816923935281,-0.0026437312773902604,0.00035463637140006296,563.1647275485736
3.0,1800.6406860351562,90.0,695.0046636930816,267.2354680073784,23.0,0.00233615859500341,-0.002192703666913766,-0.0004360999247682997,445.2785725645113
3.0,1800.6406860351562,91.0,794.227755774175,267.2354680073784,29.0,0.002945591271960821,-0.0022517818472756745,-0.0006553930527247268,360.5384420320376
3.0,1800.6406860351562,92.0,893.4508478552683,267.2354680073784,18.0,0.0018282980308722337,-0.0019156914298788152,-0.0002023665915873034,551.9966363975777
3.0,1800.6406860351562,93.0,992.6739399363616,267.2354680073784,23.0,0.00233615859500341,-0.0017920502715331771,-0.0009181383660157755,439.3727532130472
3.0,1800.6406860351562,94.0,1091.8970320174549,267.2354680073784,22.0,0.0022345864821771747,-0.0006070446766506434,-0.0007851332404583061,434.77200888580734
3.0,1800.6406860351562,95.0,1191.1201240985483,267.2354680073784,18.0,0.0018282980308722337,-0.0011037908792078887,-0.0005195768417059106,539.180794093157
3.0,1800.6406860351562,96.0,99.66611120652131,168.01237592628507,19.0,0.001929870143698469,-0.0023265110880201882,-0.0005923785736840275,518.9749027560524
3.0,1800.6406860351562,97.0,198.8892032876147,168.01237592628507,20.0,0.0020314422565247043,-0.0014196829154517695,-6.29111053015841e-06,498.8249741774208
3.0,1800.6406860351562,98.0,298.11229536870803,168.01237592628507,15.0,0.0015235816923935281,-0.00226088324321545,-0.0011992475344790269,607.386425170423
3.0,1800.6406860351562,99.0,397.33538744980143,168.01237592628507,21.0,0.0021330143693509395,-0.00261211067117099,-0.001643656329702545,529.2419776121766
3.0,1800.6406860351562,100.0,496.5584795308948,168.01237592628507,19.0,0.001929870143698469,-0.002761236507936875,-0.0019255372855102103,535.9638620167428
3.0,1800.6406860351562,101.0,595.7815716119882,168.01237592628507,18.0,0.0018282980308722337,-0.001722750318306107,-0.00023606825720784782,535.2844024767938
3.0,1800.6406860351562,102.0,695.0046636930816,168.01237592628507,23.0,0.00233615859500341,-0.001853166625726942,-0.0007627326070742522,428.40611510161926
3.0,1800.6406860351562,103.0,794.227755774175,168.01237592628507,22.0,0.0022345864821771747,-0.0010172618160838366,-0.000256000888095107,449.3674736480856
3.0,1800.6406860351562,104.0,893.4508478552683,168.01237592628507,21.0,0.0021330143693509395,-0.001689967003750894,-0.00015206973090313224,425.20630954912633
3.0,1800.6406860351562,105.0,992.6739399363616,168.01237592628507,18.0,0.0018282980308722337,-0.0014416370115795626,-0.0017229698122678769,560.1062948521155
3.0,1800.6406860351562,106.0,1091.8970320174549,168.01237592628507,23.0,0.00233615859500341,-0.00010305675116295378,-0.0002855517493057409,442.16492908061343
3.0,1800.6406860351562,107.0,1191.1201240985483,168.01237592628507,18.0,0.0018282980308722337,-0.0006171910215480771,-2.3358686128707084e-06,525.2500204527275
3.0,1800.6406860351562,108.0,99.66611120652131,68.78928384519179,15.0,0.0015235816923935281,-0.001832751826217187,-0.0009381486535676896,552.7712202731198
3.0,1800.6406860351562,109.0,198.8892032876147,68.78928384519179,17.0,0.0017267259180459985,-0.0021570210602117283,-0.0003518988868506976,569.4185603576283
3.0,1800.6406860351562,110.0,298.11229536870803,68.78928384519179,15.0,0.0015235816923935281,-0.0026992571949415968,8.903616578692171e-05,521.8582819674
3.0,1800.6406860351562,111.0,397.33538744980143,68.78928384519179,18.0,0.0018282980308722337,-0.0020212899886531068,-0.0007977407332786871,549.285592833181
3.0,1800.6406860351562,112.0,496.5584795308948,68.78928384519179,15.0,0.0015235816923935281,-0.002218401503560783,-0.0011977825559114036,563.0943108326152
3.0,1800.6406860351562,113.0,595.7815716119882,68.78928384519179,14.0,0.001422009579567293,-0.0023558770435305443,-0.0018793320911392884,730.4275648706342
3.0,1800.6406860351562,114.0,695.0046636930816,68.78928384519179,19.0,0.001929870143698469,-0.0025860076444945454,-0.0005970486531821361,446.78294432695367
3.0,1800.6406860351562,115.0,794.227755774175,68.78928384519179,20.0,0.0020314422565247043,-0.001134540459140211,0.0009278629138784499,473.9502692651305
3.0,1800.6406860351562,116.0,893.4508478552683,68.78928384519179,16.0,0.0016251538052197633,-0.0011701403829497876,-0.0011280631396849558,605.4297206757303
3.0,1800.6406860351562,117.0,992.6739399363616,68.78928384519179,13.0,0.0013204374667410577,-0.002058335640625077,-0.002264087114192529,644.8492013943619
3.0,1800.6406860351562,118.0,1091.8970320174549,68.78928384519179,16.0,0.0016251538052197633,0.0012912887776733058,-0.0013954599555890358,669.0028120518864
3.0,1800.6406860351562,119.0,1191.1201240985483,68.78928384519179,25.0,0.0025393028206558803,0.00027532149971483226,-0.00044828159755684176,376.1942633359384
