LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(frame),(frame),(frame),(pixel),(pixel),(pixel),(pixel),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(quality),(pixel),(pixel),,(pixel/frame),,(rad/frame)
Track_185,185,185,11,0,0,0,0,0,10.0,0.0,10.0,0.0,323.2274344264119,504.29470787178394,0.0,1.6688912977408203,4.898734984959377,0.5356977506713668,1.6019941213815148,1.271133340311422,850.3636363636364,16.688912977408204,4.898734984959377,0.0,0.0,0.0,1.7077347142585657
Track_186,186,186,11,0,0,0,0,0,10.0,0.0,10.0,0.0,253.00628070162168,67.66240805759647,0.0,2.4448148493221082,11.561403021342883,0.7574190111683446,1.6253138903304816,3.2609434354192097,712.0,24.448148493221083,11.561403021342883,0.0,0.0,0.0,0.9126326197772898
Track_187,187,187,10,0,0,0,0,0,9.0,0.0,9.0,16.61383556311092,276.19092657837484,492.1672010277959,0.0,2.2274569164054303,4.080434242851923,1.3557027481254795,1.8184427732905835,0.8857232033492048,556.1,20.047112247648872,16.61383556311092,0.8287395889180694,1.8459817292345468,0.8287395889180694,0.5703993715412946
Track_188,188,188,10,0,0,0,0,0,9.0,0.0,9.0,15.06167269129597,376.2695456498393,156.39295294991774,0.0,3.506742183086099,8.216378249267867,0.6513405855023089,2.4417266078938784,2.6580585045313088,740.0,31.560679647774894,15.139305075698566,0.477229034969716,1.6735191879217743,0.477229034969716,1.9953030189821575
Track_189,189,189,11,0,0,0,0,0,10.0,0.0,10.0,0.0,434.36098175224237,491.7764627109689,0.0,1.4245593776354648,3.667873714688126,0.25299789845797405,1.4918423882725806,1.0344910980055018,661.9090909090909,14.245593776354646,3.920163572796393,0.0,0.0,0.0,0.8449841109336063
Track_190,190,190,17,0,1,0,0,0,10.0,0.0,10.0,0.0,437.2591150312484,84.18900811870203,0.0,2.848443599016686,10.920284682068981,0.3150113961323162,1.4531011024931066,3.4626348581000364,875.5882352941177,45.57509758426698,19.23981539035533,0.0,0.0,0.0,1.30459481433354
Track_191,191,191,11,0,0,0,0,0,10.0,0.0,10.0,0.0,475.2976535175052,165.5474784618856,0.0,0.9902901686523722,2.3472712519875394,0.09354480478709154,1.0429828092607236,0.7411615174532222,849.5454545454545,9.902901686523723,3.479713560040385,0.0,0.0,0.0,1.2450157710154113
Track_192,192,192,11,0,0,0,0,0,10.0,0.0,10.0,0.0,367.4350034057391,490.4159340018572,0.0,1.899717241009072,8.975798552763818,0.3008451040267304,1.365503052383406,2.586255343501699,589.2727272727273,18.997172410090716,8.975798552763818,0.0,0.0,0.0,0.8292956350823893
Track_193,193,193,11,0,0,0,0,0,10.0,0.0,10.0,0.0,367.6757828835161,83.6215133957317,0.0,1.7161979710937525,6.472922809758718,0.43548530177070166,1.1039719761700304,1.8164630719021957,817.3636363636364,17.161979710937523,6.472922809758718,0.0,0.0,0.0,1.155317432249006
Track_194,194,194,11,0,0,0,0,0,10.0,0.0,10.0,0.0,579.615580622201,162.06809412705823,0.0,2.406256061844469,11.54899224595741,0.9602659925149275,1.6081831454492725,3.2296369311856576,694.7272727272727,24.062560618444685,11.54899224595741,0.0,0.0,0.0,0.8024818808174691
Track_195,195,195,14,0,1,0,0,0,10.0,0.0,10.0,0.0,254.8758376394002,498.94601271768266,0.0,4.460312420121854,13.338321995576607,1.6064607078122872,2.7097051605644613,3.8574243868936375,916.8571428571429,57.9840614615841,25.76259726138771,0.0,0.0,0.0,1.19053243955244
Track_196,196,196,11,0,0,0,0,0,10.0,0.0,10.0,0.0,544.1319496608386,78.80708372071716,0.0,1.5126702188325947,5.948046327792564,0.3165282069706944,1.1212131175322335,1.7098834439195019,1384.5454545454545,15.126702188325945,6.943583733440429,0.0,0.0,0.0,0.9661089104680163
Track_197,197,197,11,0,0,0,0,0,10.0,0.0,10.0,0.0,78.33409771882715,165.72474462294804,0.0,1.6180749886617516,5.772590385334899,0.08665750762026755,1.3131901883454957,1.5918014155597113,740.5454545454545,16.180749886617516,7.0291655304051455,0.0,0.0,0.0,1.1031330420839487
Track_198,198,198,11,0,0,0,0,0,10.0,0.0,10.0,0.0,408.1630743041776,508.7957759845907,0.0,1.2844027688041422,3.4559379330286952,0.3953812278661723,1.0837725461634722,0.8619163181157052,857.9090909090909,12.84402768804142,4.532578710136156,0.0,0.0,0.0,0.9771246212539771
Track_199,199,199,11,0,0,0,0,0,10.0,0.0,10.0,0.0,271.58994547660114,79.91795165450539,0.0,1.7383557311970501,7.175056600656871,0.6940087330471041,1.227833418949723,1.9598618742645433,632.0,17.3835573119705,7.175056600656871,0.0,0.0,0.0,1.0407695093852127
Track_200,200,200,11,0,0,0,0,0,10.0,0.0,10.0,0.0,157.01259555615613,174.31345237856388,0.0,0.6687133962804688,1.5479233156507624,0.15498999874455005,0.6553305779345189,0.511426601212466,716.7272727272727,6.687133962804689,1.5479233156507624,0.0,0.0,0.0,1.6993939588591438
Track_201,201,201,11,0,0,0,0,0,10.0,0.0,10.0,0.0,395.47359967977934,96.20487864483374,0.0,4.212200122566244,11.676294778853295,1.1778111412713417,3.2823406514496902,3.1441654942232407,704.7272727272727,42.12200122566245,12.402743010438694,0.0,0.0,0.0,1.6618168937572342
Track_202,202,202,11,0,0,0,0,0,10.0,0.0,10.0,0.0,466.8609040771722,496.2163461287471,0.0,0.9403201511215177,3.1060849309387186,0.09541554544029612,0.8565078287626001,0.8679230921130294,606.3636363636364,9.403201511215178,3.4431374474633807,0.0,0.0,0.0,1.4234101570210629
Track_203,203,203,11,0,0,0,0,0,10.0,0.0,10.0,0.0,433.81633270279633,175.4847121033796,0.0,2.2418502631533226,6.325104629973183,0.5390645276655383,1.8672768605458745,1.6204010201186076,667.9090909090909,22.418502631533226,8.868586548078282,0.0,0.0,0.0,0.9102446543439071
Track_204,204,204,11,0,0,0,0,0,10.0,0.0,10.0,0.0,581.286209723714,90.42771326953981,0.0,1.5133803207694128,4.257462758283481,0.30831648788814026,1.2297401866428839,1.080612075860981,1139.2727272727273,15.133803207694127,4.313413554364525,0.0,0.0,0.0,1.4588846787663374
Track_205,205,205,10,0,0,0,0,0,9.0,0.0,9.0,16.00052688026985,647.4199857135136,494.7206913032984,0.0,2.134322382257085,3.595891167228221,0.7972114044524364,2.145359273903091,0.9612410460491577,859.5,19.208901440313767,16.00052688026985,0.8329745940957095,1.7778363200299832,0.8329745940957095,0.921662965334225
Track_206,206,206,11,0,0,0,0,0,10.0,0.0,10.0,0.0,533.8572210619685,173.76764463961757,0.0,2.636068236970454,11.675888662318734,0.3207096660978325,2.218979188651564,3.2856827520570446,704.2727272727273,26.360682369704534,11.675888662318734,0.0,0.0,0.0,1.0667116121467557
Track_207,207,207,11,0,0,0,0,0,10.0,0.0,10.0,0.0,457.81312604655307,249.92600878297327,0.0,3.008696604761483,14.366101412534157,0.7650334311181026,2.0697932937909815,4.071789200626968,967.7272727272727,30.08696604761483,14.366101412534157,0.0,0.0,0.0,0.791402843961093
Track_208,208,208,10,0,0,0,0,0,9.0,0.0,9.0,22.17246809335014,199.95286670922945,496.54864645143533,0.0,2.550653873053163,3.3977016932998483,1.5257319971422993,2.5746620443263613,0.5591494797542557,1166.3,22.955884857478466,22.17246809335014,0.9658729441713022,2.463607565927793,0.965872944171302,0.3750318473137732
Track_209,209,209,11,0,0,0,0,0,10.0,0.0,10.0,0.0,306.8480064040822,186.77658069954032,0.0,3.185875879442981,8.024860917468803,0.5323786251410526,1.6904013179642012,2.910716499839679,1145.1818181818182,31.858758794429814,8.455719159669899,0.0,0.0,0.0,1.78359506041256
Track_210,210,210,10,1,0,0,0,1,10.0,0.0,10.0,0.0,647.3091429895135,396.50882574648995,0.0,2.1345007362953523,6.464680760694174,0.6966636501638485,1.474691223701165,1.8387390559866614,446.5,20.3051107945352,6.464680760694174,0.0,0.0,0.0,1.4078437088141507
Track_211,211,211,8,0,0,0,0,0,7.0,0.0,7.0,10.52791554436306,111.40800528961253,247.4559556703084,0.0,2.1965659207110866,3.5315196675837397,1.1539321460354157,2.2003275194819927,0.8934135915713912,935.75,15.375961444977605,12.15091806579676,0.6846996581018283,1.5039879349090086,0.6846996581018283,0.6985405974057078
Track_212,212,212,11,0,0,0,0,0,10.0,0.0,10.0,0.0,245.1676828332021,401.78707754089515,0.0,2.419215398336525,11.327295404872675,0.4822407688733975,1.2696914837265885,3.2690959457208013,890.1818181818181,24.19215398336525,11.327295404872675,0.0,0.0,0.0,0.9793490249632322
Track_213,213,213,10,0,0,0,0,0,9.0,0.0,9.0,16.66614775498056,166.57845128884742,503.3815521728413,0.0,2.186029399394896,3.9724363897458037,1.355897003704552,2.0197468108239858,0.8341477194164049,1566.3,19.674264594554064,16.66614775498056,0.8471039755963146,1.85179419499784,0.8471039755963146,0.9109301073310675
Track_214,214,214,11,0,0,0,0,0,10.0,0.0,10.0,0.0,410.82505835379595,190.7854313369636,0.0,1.8807609061608233,6.011134750466377,0.28516273936970826,1.3589025885215447,1.815796953381646,987.6363636363636,18.807609061608233,8.263978890500457,0.0,0.0,0.0,1.2576749080120324
Track_215,215,215,11,0,0,0,0,0,10.0,0.0,10.0,0.0,575.7461099221532,510.0895643602291,0.0,2.133485874139847,6.908682043900584,0.5464267154444161,1.4366314165045089,2.159293103701404,804.9090909090909,21.334858741398474,6.908682043900584,0.0,0.0,0.0,1.6183300839409178
Track_216,216,216,11,0,0,0,0,0,10.0,0.0,10.0,0.0,191.67608494744988,250.14341575287855,0.0,1.2252075004299838,4.482940005165757,0.14968072395227677,1.0154988984895659,1.2193473191892914,903.4545454545455,12.252075004299838,4.482940005165757,0.0,0.0,0.0,2.1888005086832774
Track_217,217,217,11,0,0,0,0,0,10.0,0.0,10.0,0.0,569.4205036394401,396.4927781004923,0.0,2.0990660843865445,5.826555695606117,0.7023136907871624,1.688018099907774,1.4540068002565087,799.5454545454545,20.990660843865445,5.838468881572094,0.0,0.0,0.0,1.4958623661412442
Track_218,218,218,16,1,1,1,0,1,9.0,0.0,9.0,31.02604711887295,608.712785884827,166.87814476383014,0.0,5.344659643240127,11.24974534530446,0.7880393859465306,2.5996706051157394,4.330336161857594,809.8125,82.05004237984737,31.02604711887295,0.3781356623222583,3.447338568763661,0.6450061928871038,1.4253074877655834
Track_219,219,219,11,0,0,0,0,0,10.0,0.0,10.0,0.0,494.6286361358309,507.55680855115094,0.0,1.425929449071011,3.000549044376527,0.3672468904108433,1.4189001161709238,0.9825031971530191,574.2727272727273,14.259294490710108,4.182359944338092,0.0,0.0,0.0,0.9624950768478746
Track_220,220,220,11,0,0,0,0,0,10.0,0.0,10.0,0.0,481.0791569839046,248.29099405274022,0.0,2.5869893247529596,12.151973644490417,1.0860556422558822,1.558094497247914,3.3714395374054202,712.0909090909091,25.869893247529593,12.151973644490417,0.0,0.0,0.0,0.5369637142388914
Track_221,221,221,11,0,0,0,0,0,10.0,0.0,10.0,0.0,326.1560857209094,404.2440658658022,0.0,2.860445165831929,12.432359166378653,0.6710574672539316,1.783909552932344,3.472637574159843,926.0909090909091,28.604451658319295,12.776389011930972,0.0,0.0,0.0,1.2418512310564962
Track_222,222,222,11,0,0,0,0,0,10.0,0.0,10.0,0.0,606.8052139834235,507.9964822488669,0.0,2.0883783466617274,8.602250884539073,0.35196847332232567,1.6636204072337086,2.4522602568911345,794.5454545454545,20.883783466617274,8.602250884539073,0.0,0.0,0.0,1.817845645959964
Track_223,223,223,11,0,0,0,0,0,10.0,0.0,10.0,0.0,84.52686744014729,262.34239018716704,0.0,1.9252277457697051,9.128098437575604,0.34008116340638816,1.3458211848404764,2.566760389390532,1098.5454545454545,19.25227745769705,9.128098437575604,0.0,0.0,0.0,0.7223224707394239
Track_224,224,224,11,0,0,0,0,0,10.0,0.0,10.0,0.0,174.95593046287743,407.4766899068279,0.0,1.846169773013919,8.808054345157588,0.43096115466483237,1.1044181524729455,2.4843463445531326,873.1818181818181,18.461697730139193,8.808054345157588,0.0,0.0,0.0,0.5824670666246331
Track_225,225,225,11,0,0,0,0,0,10.0,0.0,10.0,0.0,453.4222665238713,186.64137481691515,0.0,1.7115551176297505,6.632060256073309,0.47686362231574936,1.1800159024201995,1.790175731401628,751.0,17.115551176297508,7.979462387875689,0.0,0.0,0.0,0.7671384015698011
Track_226,226,226,10,0,0,0,0,0,9.0,0.0,9.0,18.927305016791625,223.29059067851176,403.06536113362,0.0,2.1796160897338916,2.9323161474184825,1.646230540174248,2.1136350225011036,0.43477062614039375,816.4,19.616544807605024,18.927305016791625,0.9648643633436307,2.103033890754625,0.9648643633436307,0.2267553447334349
Track_227,227,227,11,0,0,0,0,0,10.0,0.0,10.0,0.0,308.8513645284118,257.0599900884908,0.0,1.8916518224502348,8.640150971812126,0.4947163456038328,1.0091218356548777,2.443364215351034,1016.9090909090909,18.916518224502347,8.640150971812126,0.0,0.0,0.0,0.8592909585285555
