,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
322,322.0,322.0,10.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,7.8278846046542805,186.74165119177238,447.20825346537384,0.0,0.9719960716679311,1.3929113347131454,0.511156107269796,1.1098407866403028,0.32754583856593894,528.5,9.259120752281175,7.8278846046542805,0.8454241837947432,0.782788460465428,0.805341177070988,0.8219765744418425
323,323.0,323.0,10.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,8.172778875260427,206.66825120148533,449.79964614190595,0.0,0.9517643333427322,1.5565362127530546,0.4304650433704114,0.8317497546643313,0.36563801966746645,500.5,9.241281663958908,8.172778875260427,0.8843772078860389,0.8172778875260427,0.8586977457493559,0.7448713372029802
324,324.0,324.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,8.916143160895306,312.3429330615323,158.3112508444823,0.0,3.080194861337448,9.595359229831919,0.11056398025298937,1.6059550806145797,3.2314198721306946,577.0,30.801948613374485,10.968823784809054,0.2894668539581887,0.8916143160895306,0.2894668539581888,1.0981802711552247
325,325.0,325.0,10.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,6.648242132320318,259.4204837386655,452.4722674507058,0.0,0.7667795511105957,1.2261299897467304,0.174005604787778,0.7393886653835032,0.33705963206745077,729.7,7.29652495997534,6.648242132320318,0.9111518385517573,0.6648242132320318,0.8670343546187521,0.4608930259165258
326,326.0,326.0,10.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,3.942549870222903,493.32389774595083,158.64758062673812,0.0,0.8863778121848711,1.513939118024385,0.4097178904240149,1.0571713550924515,0.4263724821657023,436.8,8.38732624556474,3.942549870222903,0.47006039288238527,0.39425498702229034,0.44479338449421935,1.7725042735768615
327,327.0,327.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,5.884359003141993,330.31084041402613,456.9737558880724,0.0,2.413220819621414,8.27904279980366,0.10716382574788019,1.05906175074345,2.9751573350638805,782.3636363636364,24.132208196214144,8.856131752079177,0.24383839867853993,0.5884359003141993,0.24383839867853996,1.6244214587160584
328,328.0,328.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,10.0,16.67587810644637,494.33586135083533,455.38328127650016,0.0,2.9016625585930527,14.699871101308347,0.16784280235093485,1.3573161898384716,4.817729317106235,513.4444444444445,23.213300468744418,18.758705982210426,0.7183760072765021,2.084484763305796,0.718376007276502,1.7093835362525251
329,329.0,329.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.3874899830798366,515.8490103755129,161.45363280524438,0.0,2.086487663956693,7.0094984217224185,0.5667797846956909,0.942246575577749,2.4893895658358223,843.6363636363636,20.86487663956693,6.723997649970703,0.018571400625730195,0.03874899830798366,0.01857140062573019,1.867646191822755
330,330.0,330.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,19.274115790690285,530.5328369520096,457.098743527791,0.0,2.695026032761441,9.687058327766918,0.27459198234024756,0.9467302816860395,3.644075487517458,766.0,24.255234294852972,19.274115790690285,0.7946373783237504,2.1415684211878094,0.7946373783237505,1.358073739594632
331,331.0,331.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,2.933738050783636,121.61208290351489,461.0910314709908,0.0,3.453530707827192,14.65117379460061,0.16065661337145937,0.9079526691255054,5.760065691581956,844.1818181818181,34.53530707827192,14.782976616024367,0.08494894932118364,0.2933738050783636,0.08494894932118363,1.3039549233279495
