,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
57,57.0,57.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,30.51160131079653,587.8251965915063,567.8264908891241,0.0,3.461686107017755,13.672812647726168,0.4074958503807239,3.0963275389533003,3.7490201182427945,900.7272727272727,34.61686107017754,30.51160131079653,0.881408665243837,3.051160131079653,0.8814086652438368,0.45352873616897604
58,58.0,58.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,78.7251797696262,319.13751767856655,0.0,1.5823822600887705,5.899609470608565,0.3098078490867633,1.1293339021679323,1.6020341094685813,884.4545454545455,15.823822600887704,5.899609470608565,0.0,0.0,0.0,1.371021238583112
59,59.0,59.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,478.7104887179072,581.4899514599684,0.0,1.1815812738687108,4.18242159632903,0.25343785176620903,0.8433312929072915,1.108109157999655,911.6363636363636,11.81581273868711,4.18242159632903,0.0,0.0,0.0,1.7677475137450895
60,60.0,60.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,305.08194624518967,576.9505819179943,0.0,2.457558405009114,10.999403838555171,0.30137000480434273,1.924245701772445,3.1453262930324346,760.4545454545455,24.575584050091138,10.999403838555171,0.0,0.0,0.0,1.1325103151089928
61,61.0,61.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,172.80722855293638,314.6654874106973,0.0,1.8495453592613986,5.712557749338398,0.214145071946118,1.8879607381502814,1.5584349631231371,965.6363636363636,18.495453592613984,5.712557749338398,0.0,0.0,0.0,1.2891707817598648
62,62.0,62.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,371.7812478024824,315.80080925674196,0.0,1.6655643688923227,5.992002436884696,0.4477408271982414,1.484450741792153,1.6306267418961942,850.9090909090909,16.655643688923227,5.992002436884696,0.0,0.0,0.0,1.5610918464273462
63,63.0,63.0,14.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,413.74597132555016,593.715836167123,0.0,5.199306526792946,12.606891589130164,0.281569240714829,2.4962989769402486,4.981483866423866,851.5,67.5909848483083,19.796456209177684,0.0,0.0,0.0,1.1691515108269146
64,64.0,64.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,237.09591875837623,581.9300488692265,0.0,4.422401177706403,12.812820635358152,1.0638364726730387,1.7929779327133535,4.785009340472752,872.6363636363636,44.22401177706404,12.812820635358152,0.0,0.0,0.0,1.1898351098886453
65,65.0,65.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,51.552688152289264,324.98946322887286,0.0,2.1456471197816636,6.705894464295708,0.5329466481369659,1.5120332981260467,1.8308720798378304,1012.1818181818181,21.456471197816633,6.705894464295708,0.0,0.0,0.0,1.4842259056881797
66,66.0,66.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,17.21126447412161,387.32858755495147,577.9191554202498,0.0,1.9982730014944021,4.243637256557171,0.5660041430163173,1.8773721863882324,1.3000124112188498,445.6,17.98445701344962,17.21126447412161,0.9570077351376368,1.9123627193468455,0.9570077351376369,0.3569561966522297
67,67.0,67.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,365.17911254391817,585.5195503593918,0.0,1.7773477233709218,7.7112940497199745,0.35615312925947257,1.2880672157056836,2.1817382866973816,538.3636363636364,17.77347723370922,7.7112940497199745,0.0,0.0,0.0,1.2114470528670211
68,68.0,68.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,78.69960227062894,166.04608593705777,0.0,1.5742395752795113,5.729522261062178,0.5501082086737621,1.1798481349071681,1.5437120382586091,741.2727272727273,15.742395752795113,7.11047732926919,0.0,0.0,0.0,0.8542460074997105
69,69.0,69.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,16.678590773523243,655.1474825099974,334.65595106721173,0.0,1.9525058550010341,3.058174538034371,0.9076259770982084,2.1353892501010634,0.7390068619858161,1252.1,17.572552695009307,16.678590773523243,0.9491273728409445,1.8531767526136937,0.9491273728409445,0.4618374631182868
70,70.0,70.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,560.3631339740161,594.1413999630089,0.0,3.6580403094855605,14.302089617361851,1.0266907180519274,2.8263161091859317,3.8588698622752955,995.0,36.5804030948556,14.302089617361851,0.0,0.0,0.0,1.6756794211296173
