LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID2119,2119,369,1217.0,444.17682173734045,20.801907506518457,0.0,3.0,3,19.6618248585988,1,,205.93574958813838,205.0,168.0,258.0,250006.0,13.601894431482904,-0.009137121395301978,-0.2792274930906244,-0.8709677819620726,0.2656954482530123,29.51167895923586,14.740072145396287,0.018248365218450635,2.0021393835886436,1214.4999999999998,143.34772785706585,0.7427210899676161,0.9646544876886416,4.113315801754053
ID2106,2106,369,1228.0,443.7101478768145,19.192307692307693,0.0,7.0,7,19.774824782454758,1,,211.58137651821863,209.0,175.0,272.0,261303.0,15.115347199326067,-0.01137039675166059,-0.3219817932404513,-0.1703928592098833,0.008443811223415018,25.917893325176028,15.344704760292673,0.22318911610925743,1.6890447701700642,1228.5000000000002,139.8821726662703,0.7889696305552485,0.9750000000000003,3.9909362338502397
ID2171,2171,369,1175.0,444.5814531006102,22.160422874982263,0.0,1.0,1,19.335329356462026,1,,204.57531914893616,203.0,171.0,267.0,240376.0,13.407360365566465,-0.004731709532079017,-0.14508344502833836,-0.858719831735717,0.6433378841415197,28.8300677499586,13.984189385016766,0.06438803368113599,2.0616188007900065,1174.5000000000002,147.06104924615786,0.6824448561407883,0.9366028708133974,4.291124842026885
ID5451,5451,369,1282.0,444.8389257380674,18.34302249967486,0.0,8.0,8,20.19688389689181,1,,212.3330733229329,211.0,175.0,278.0,272211.0,16.218328354742848,-0.009904718579616183,-0.26194294286293907,-0.24661644182341977,-0.2672423378194174,25.85277507349296,16.130530930734494,0.26157619689482514,1.6027231332004128,1281.4999999999995,142.9133777178136,0.7884655215131564,0.9620870870870869,3.9922118416705366
ID2045,2045,369,1160.0,447.1257915947035,22.81678180771445,0.0,0.0,0,19.19903248085251,1,,286.4849007765315,286.0,224.0,364.0,332036.0,18.836206219284072,0.023939564694256378,0.7111811243287597,-0.0030383031464191676,0.25586126664362663,27.299504539736265,14.438351296460949,0.052285251949727905,1.8907632858626853,1158.0000000000002,144.77137162731074,0.6943094002111168,0.9234449760765552,4.254302916019811
ID2047,2047,369,1312.0,444.1902497781159,18.015658678838594,0.0,6.0,6,20.45527671258917,1,,210.80045523520485,209.0,170.0,273.0,277835.0,14.9305789097663,-0.009772773625957049,-0.27868132634386084,-0.1331433893221136,0.2172452765688066,25.633719617889977,16.916980195931043,0.15986050512090122,1.5152656869608163,1314.4999999999998,148.59655770627012,0.748088462047065,0.9477289113193942,4.098533165153104
ID2050,2050,370,655.0,561.806595365419,9.932645785586962,0.0,6.0,6,14.433773605931712,1,,137.64678899082568,136.0,115.0,186.0,90021.0,10.675457983144986,-0.009979221344919853,-0.2599332941652945,-0.681988031949433,-1.0136194699073766,19.9382180856074,12.576479173302829,0.16912639889401726,1.5853576991509646,654.4999999999999,104.43042573818578,0.7541633406995649,0.9667651403249627,4.081992694047017
ID2114,2114,370,700.0,565.9897765097479,11.336899667142179,0.0,3.0,3,14.937711679331517,1,,133.36609686609685,132.0,111.0,171.0,93623.0,10.237752371338722,-0.015222898140419184,-0.4027450540823565,-0.5592865665768242,-0.9090847389566743,20.254275267704177,13.083458588430336,0.46319610615443446,1.5480826519078812,700.9999999999999,108.80147948664967,0.7441462200746045,0.9668965517241378,4.109375165266256
ID2067,2067,370,752.0,567.9883255503669,12.484434067155883,0.0,2.0,2,15.445816899560574,1,,132.5460614152203,132.0,111.0,170.0,99277.0,9.95911836515644,-0.014011187935440001,-0.3782499682497309,-0.35421475849666206,-0.8571951563798808,20.26083438952062,13.237340992754438,0.49823004008662525,1.5305818895660803,749.4999999999997,109.5453698688497,0.7848622645414803,0.974009096816114,4.001365353984583
ID2103,2103,370,585.0,560.8043230944254,9.833048919226394,0.0,7.0,7,13.657583728599338,1,,138.96774193548387,138.0,115.0,175.0,81852.0,10.051262070615854,-0.008654726878072108,-0.24140809379830064,-1.106847110588326,-0.44011268169126244,19.160113403576432,11.869337979852993,0.16112360971805595,1.6142529125127953,586.0000000000001,98.79379820815356,0.7544806655049362,0.9466882067851373,4.081134187114043
ID5432,5432,370,569.0,558.9646818447169,7.394629305312317,0.0,9.0,9,13.48165216176951,1,,138.0157894736842,137.0,114.0,174.0,78669.0,10.4064041636949,-0.01628754774068639,-0.4391830934850455,2.102157490748455E-4,0.06994636412336504,20.38221283802289,10.04321109460185,3.1329265338065353,2.0294518004284683,571.0000000000001,100.32574441799706,0.712887813152403,0.951666666666667,4.198501732808325
ID2089,2089,370,662.0,563.8146606106485,8.904491546807975,0.0,5.0,5,14.499782061272288,1,,134.0378214826021,133.0,113.0,167.0,88599.0,9.707701914407572,-0.01584465530163643,-0.4445903829868261,0.29587744992732656,0.039888660074166055,20.01621425110668,10.958058027661933,0.19850418020391786,1.826620574610832,660.4999999999998,107.52262694554449,0.7179314081401997,0.9402135231316724,4.183728132051979
ID2041,2041,370,587.0,565.3682038144036,10.060489610019927,0.0,4.0,4,13.65175587097167,1,,132.87563884156728,132.0,109.0,169.0,77998.0,10.123631802845308,-0.013366573055661442,-0.3556339970707975,-0.23134553547261721,0.04192104839934516,18.788400802589166,11.355571646424341,0.2620909316839357,1.654553499163143,585.5,100.14405363321656,0.7336457902178934,0.9693708609271522,4.138678749320998
ID5437,5437,370,571.0,558.8240337111305,8.017291485033422,0.0,8.0,8,13.51113317699163,1,,138.56794425087108,137.0,114.0,176.0,79538.0,9.901156363637568,-0.01793509898764603,-0.5111759806539349,-0.7857766302622943,0.5669877770476829,18.714615936108963,10.976580000910337,-0.005340277292575917,1.704958733463144,573.4999999999999,97.218559844019,0.7625089043494685,0.9582289055973264,4.059592787147885
ID2064,2064,371,1005.0,414.51486620416256,30.78031053848695,0.0,4.0,4,17.921346912535476,1,,228.04079601990048,226.0,180.0,290.0,229181.0,17.386207364949843,0.01893228117051437,0.48741098523565246,2.5028296895853077,2.3735216077605017,33.77560023170337,10.580907251356967,0.7969304330665441,3.1921270482142976,1009.0,147.7741439195437,0.5806362233683311,0.9273897058823527,4.652140998329583
ID2194,2194,371,992.0,416.413,34.52466666666666,0.0,1.0,1,17.84124116152771,1,,221.7320717131474,219.0,183.0,291.0,222619.0,17.849903923567624,0.02274373542452296,0.5524813142995872,-0.15494654600121757,-0.822290087797757,32.49343627922407,11.335455768523667,0.770454618507412,2.866531081127938,999.9999999999998,147.69880504185357,0.5760443226649156,0.8826125330979698,4.670646316174184
ID2197,2197,371,1004.0,414.9395750332005,30.947211155378486,0.0,7.0,7,17.876888032555495,1,,233.87462686567164,233.0,187.0,295.0,235044.0,16.708068850892666,0.026761384446140544,0.7296690025759293,0.028087610997190104,0.07448076636898265,28.210485870103913,11.345175656904468,0.8144569553616244,2.486562281910155,1004.0000000000002,142.98498582364593,0.6171101698062099,0.913142337426103,4.512566138945202
ID5461,5461,371,842.0,419.6719402985075,34.12089552238806,0.0,9.0,9,16.327416503504914,1,,235.51017964071858,233.0,196.0,296.0,196651.0,18.39887988826359,0.019878383708024996,0.4989775169829104,-0.3974590849501539,-0.22940456193087216,21.185659501986372,12.987021463637303,0.8150080450339301,1.6312947169067709,837.4999999999999,119.56240386899236,0.7362162572067168,0.9399551066217733,4.131447423561166
ID5462,5462,371,931.0,416.84049024870285,31.112453032742888,0.0,8.0,8,17.21933967898308,1,,233.54741379310346,233.0,189.0,305.0,216732.0,16.947469884422016,0.019708517797627466,0.5326943667017703,4.55540951562213E-5,0.0398320435105546,26.243857133120493,11.949867104683738,0.7721748676996404,2.196163095640975,931.5000000000001,131.3352138394723,0.6786257774084776,0.924107142857143,4.303182409003003
ID2105,2105,371,1029.0,413.4265536723164,30.08773204196933,0.0,5.0,5,18.12884324728866,1,,231.25,230.0,188.0,296.0,239575.0,17.69735507954774,0.022413020514453826,0.572898109895464,1.0927521788406809,0.8278366424260731,33.9699756455592,10.616983338318175,0.7427188847703725,3.199588297643533,1032.4999999999995,158.01163727100408,0.5196629783662214,0.8889367197589322,4.917496313007169
ID2108,2108,371,1038.0,415.2504456327986,30.7876357154432,0.0,6.0,6,18.093692766818737,1,,232.6839530332681,231.0,194.0,285.0,237803.0,16.872423206745598,0.022608266416023714,0.6097852737952788,0.6853692184541061,0.36988131496302656,30.803210449153497,11.255632101002503,0.7743568061157299,2.736693077096039,1028.5,151.59631462686409,0.562389071786025,0.8943478260869565,4.727009722059238
ID2077,2077,371,1027.0,415.3498043052838,33.01908023483366,0.0,2.0,2,18.03642713177513,1,,225.0255905511811,223.0,184.0,289.0,228626.0,17.456076747495498,0.020791129625038342,0.5251174636472062,-0.2364773220096279,0.4029442579960337,31.498043999736943,11.347293156497502,0.7496167250806777,2.7758200625759852,1022.0,152.2696523031826,0.5539034213522248,0.910873440285205,4.76308035356663
ID2126,2126,371,1004.0,414.4334660693546,31.805956528953043,0.0,3.0,3,17.88133889482602,1,,226.81013916500993,225.0,183.0,290.0,228171.0,16.430487878359322,0.023839438810989017,0.6428448578973753,-0.14911013706220902,-0.1560125336951267,31.243822971281965,10.734075809421856,0.7473369890328025,2.9107138356389877,1004.5000000000001,147.79375439141614,0.5778932767301354,0.9004930524428508,4.663168526221468
ID2192,2192,372,841.0,181.56381292112565,28.546373365041617,0.0,7.0,7,16.361497922884933,1,,172.6883886255924,171.0,145.0,233.0,145749.0,13.658565122162685,-0.004237483431549539,-0.10760694309105016,0.04567701377978223,0.10790280695216774,18.904015995452767,14.509562113670706,1.5756802604308051,1.3028660580763956,840.9999999999999,112.11131213914945,0.8408276578153763,0.9666666666666665,3.865907315143085
ID2160,2160,372,872.0,181.2332567929583,36.06410256410256,0.0,3.0,3,16.65076307158569,1,,175.52183908045976,173.0,143.0,269.0,152704.0,14.450864530601104,-0.003436869909118977,-0.0837771543830045,0.025612452786436566,0.04200920045725486,19.824580399427578,14.241801685367044,2.562085160085729,1.391999470108943,871.0,116.66491957397234,0.8041692215186225,0.9513926815947571,3.9530399961906157
ID2113,2113,372,796.0,181.20679205851619,29.91901776384535,0.0,6.0,6,15.932737813432224,1,,174.60552763819095,173.0,146.0,245.0,138986.0,13.190244903024027,9.497183230565852E-4,0.025119886930722635,0.18864268799662573,0.010968380251450643,17.88202907163157,15.278283694923955,-0.9313501443491887,1.1704213266816534,797.5,105.50846024117484,0.9002559191277721,0.9821428571428573,3.7361296558868187
ID2102,2102,372,956.0,182.62489098203386,32.453427524856096,0.0,4.0,4,17.439756198084076,1,,175.3126967471144,174.0,146.0,225.0,167073.0,12.15303401139413,0.0010386647607002815,0.029935271250742326,-0.18957590857387763,0.23775272015871446,23.712894617390205,13.570174262059219,-0.6675059957340551,1.7474274213035692,955.5,126.98802906673286,0.7445862122171568,0.9363057324840764,4.108160826387086
ID2107,2107,372,758.0,179.98574561403507,37.6375,0.0,2.0,2,15.553633450087503,1,,173.90777338603425,172.0,149.0,252.0,131996.0,13.265183670273784,-0.010049408241864862,-0.26617219881441617,-0.09908959385707071,0.12760960760162401,18.179744025078225,13.86843094781401,-0.6866874002178348,1.3108724478989298,759.9999999999999,109.37792254004209,0.7982962984561399,0.9577819785759292,3.967554254458653
ID2124,2124,372,759.0,181.27092997570134,32.25612988734261,0.0,5.0,5,15.497251663623135,1,,175.0,173.0,143.0,273.0,132475.0,13.86404126550553,-0.004666811987594746,-0.11836683126249938,0.14052058992760677,0.0867090023217926,17.774073439634584,14.00168044498013,-1.2156024275472381,1.2694243029954972,754.4999999999999,105.97658399431057,0.8442076339843619,0.9611464968152863,3.8581605362911984
ID2207,2207,372,806.0,179.97654320987655,37.863991769547326,0.0,1.0,1,16.05711704537494,1,,173.49628712871288,171.0,144.0,268.0,140185.0,13.942970623789044,-0.004707408557916533,-0.11770529216763977,0.13931913033127502,0.1937556244187033,19.11542217751204,14.0393652948136,-0.6034322201747724,1.3615588579758395,810.0000000000001,109.37579952213659,0.8508488212885227,0.9529411764705886,3.843073859910087
ID2116,2116,373,1590.0,211.22461490097453,51.634758461699676,0.0,2.0,2,22.500486083089825,1,,197.85003150598612,195.0,164.0,279.0,313988.0,14.702220957082822,0.02037494800515114,0.5374275128757406,0.2261114441606836,-3.2637135243699342,36.14136431502567,15.80260488472344,1.8443183951047373,2.2870510639650266,1590.4999999999995,178.08721736036244,0.6301994812820902,0.9034365237148535,4.465456996203886
ID2214,2214,373,1618.0,210.87317274037474,51.14010706197241,0.0,1.0,1,22.701182914807703,1,,194.731196054254,193.0,160.0,279.0,315854.0,13.709302431274974,0.01792293851709468,0.5002009170802184,-0.04671169341257336,0.22255666261027315,34.49324322555262,16.450396637930563,-1.1489686566981216,2.096803133975487,1619.0000000000002,180.7754958493299,0.6225548056679084,0.9047219893825095,4.492790181975261
ID2152,2152,373,1643.0,211.53788108984097,51.2084979236301,0.0,5.0,5,22.88621676283408,1,,205.12834549878346,203.0,169.0,286.0,337231.0,15.359555920154973,0.02586768357689622,0.6735086908503801,-0.605131313987027,-0.09194342329367787,34.44853117372033,17.028147592136307,-1.2469500587713191,2.023034565992889,1645.5000000000005,176.0102086700651,0.6674704369021618,0.9234006734006737,4.338992650413954
ID2201,2201,373,1665.0,211.0480259870065,50.88090954522739,0.0,4.0,4,23.038700814313962,1,,202.3829531812725,200.0,167.0,287.0,337170.0,15.55522325435098,0.02465213762220894,0.626045371440048,0.1850398879374565,-1.1500663586413853,34.49345055146599,16.876232875002874,1.7936866296859368,2.0439070026438064,1667.4999999999995,176.0504822204419,0.6760849503360026,0.9381153305203935,4.311260823597378
ID2138,2138,373,1075.0,212.79480037140203,42.41008975549365,0.0,6.0,6,18.515392175699187,1,,205.42037037037036,203.0,170.0,298.0,221854.0,16.023186161478208,0.019646051703362373,0.4940267507294185,0.3588001363030688,0.40596392246829494,22.990953206526935,17.04259393297025,-0.7905753680689327,1.349028985666854,1077.0000000000002,135.17546362811856,0.7406786591787825,0.9385620915032683,4.118983157716623
ID5468,5468,373,1747.0,210.89147509578544,50.31159003831418,0.0,9.0,9,23.53421343405799,1,,205.26995979322228,204.0,171.0,281.0,357375.0,15.04703581183112,0.027966981003888156,0.7422853011963553,-0.3681439600845182,-1.4409139655421652,36.56374687217321,16.63126553403804,1.840696459741491,2.198494564189404,1739.9999999999993,182.49715601552592,0.6565184121736115,0.9418132611637344,4.375034446744865
ID2237,2237,373,1692.0,210.69575308641973,53.3483950617284,0.0,7.0,7,23.176452121391375,1,,208.010663507109,206.0,171.0,290.0,351122.0,15.533008012345901,0.03088531890890242,0.802420035484157,-0.4761793150776882,-0.5096003085839339,36.0059283260105,17.334719729338087,-1.3001537157844134,2.0770989602486845,1687.4999999999998,181.97174020263282,0.6403917803638814,0.928217821782178,4.429778974997854
ID2174,2174,373,1579.0,211.03379805661174,51.57604562737642,0.0,3.0,3,22.411894172470603,1,,200.74620253164557,199.0,167.0,281.0,317179.0,15.18451486174542,0.02350409850702758,0.6071981305770694,0.44204625095778055,-2.8717191218211866,36.01391547305823,15.655240097152403,1.8438859570944888,2.300438399511289,1578.0000000000005,176.09526217698954,0.6394719805266571,0.9185098952270082,4.432963669550318
